-0.038445,0.163280,0.010216,0.145710,-0.287530,0.209910,0.151770,-0.226360,-0.229850,-0.049664,-0.123790,-0.006071,0.193820,-0.109530,0.091951,0.067770,-0.004015,0.004387,-0.027817,0.038703,-0.005752,-0.038016,0.076412,-0.149520,0.254760,-0.011193,-0.160380,0.141210,-0.011950,0.089656,0.065534,0.063398,-0.014252,-0.141240,-0.155280,0.043315,0.064098,0.149480,0.231570,0.085939,0.002618,0.028369,0.046642,-0.083398,0.167850,0.049904,-0.094966,0.004301,-0.043634,0.261510,0.028590,0.145580,-0.025010,0.048245,0.145820,0.044526,-0.187480,0.027868,0.022761,0.108690,-0.084477,-0.021607,-0.225050,-0.191590,-0.054604,-0.031242,0.146280,-0.051307,0.041081,-0.191630,-0.101270,0.011533,-0.175230,0.167990,-0.259460,0.352100,-0.004165,-0.266650,0.202920,0.143710,0.051020,-0.169630,-0.199540,0.146640,-0.248940,0.002766,0.034348,-0.119580,-0.082164,-0.121450,-0.243970,-0.014307,-0.090493,0.085572,0.030383,-0.000308,-0.013689,-0.108290,-0.143510,-0.104110,0.069288,-0.142800,-0.003684,-0.216560,-0.006222,-0.060487,-0.008059,0.068284,-0.065236,-0.079813,0.009786,-0.162870,0.002821,-0.055157,-0.020208,-0.083805,0.005189,-0.062351,0.211500,-0.059173,-0.054572,0.010684,0.193270,0.321830,0.050997,-0.072238,0.139600,-0.125660,0.195490,0.142670,5.000000,3.000000
-0.020117,0.103050,0.008212,0.169820,-0.285120,0.220130,0.173770,-0.184720,-0.226730,-0.070220,-0.125280,0.003153,0.219100,-0.149690,0.080336,0.056572,0.009822,0.014637,-0.060591,0.067741,-0.038767,-0.059094,0.042968,-0.102050,0.216940,-0.023408,-0.148990,0.124440,-0.039386,0.022760,0.067198,0.108100,0.001896,-0.139620,-0.164690,0.061433,0.006887,0.175790,0.175860,0.105070,0.015219,0.019800,-0.004644,-0.035215,0.196780,0.036206,-0.089581,0.008261,-0.022936,0.246510,0.028510,0.160170,0.010215,0.051301,0.102730,0.046236,-0.189650,0.052222,0.032615,0.106580,-0.014313,-0.043390,-0.199810,-0.156900,-0.033140,-0.058380,0.195470,-0.046083,0.047340,-0.183180,-0.087878,0.007753,-0.177050,0.158690,-0.223140,0.368320,0.020304,-0.281100,0.144970,0.133870,0.040697,-0.174870,-0.192120,0.178940,-0.215520,0.008222,0.053274,-0.147980,-0.066495,-0.144620,-0.188970,0.008464,-0.133090,0.070607,0.003068,0.013357,0.016299,-0.087935,-0.143820,-0.118950,0.079907,-0.127090,0.034495,-0.184290,-0.022499,-0.007822,0.012135,0.065834,-0.052859,-0.073606,-0.005571,-0.154060,0.021332,-0.058857,-0.018789,-0.112270,-0.049429,-0.020224,0.188750,0.008645,-0.063207,0.019545,0.187620,0.302240,0.033157,-0.059692,0.156030,-0.117670,0.168910,0.136730,5.000000,3.000000
-0.034035,0.135560,0.006972,0.166190,-0.293840,0.228290,0.199390,-0.191610,-0.224760,-0.079780,-0.119130,0.015598,0.221610,-0.135480,0.058129,0.071614,0.011551,-0.011012,-0.067018,0.051553,-0.035256,-0.031469,0.084666,-0.119640,0.239110,-0.035869,-0.159280,0.131760,-0.021063,0.041674,0.065138,0.072609,-0.000868,-0.132610,-0.171120,0.068249,0.016436,0.195240,0.203360,0.097977,-0.007302,0.003137,0.044348,-0.081013,0.192300,0.038161,-0.105070,-0.001895,-0.038188,0.282830,0.008929,0.162760,-0.008493,0.049565,0.120320,0.059696,-0.202390,0.057717,0.042681,0.114080,-0.063599,-0.050935,-0.205560,-0.182870,-0.025056,-0.048346,0.186380,-0.030716,0.035154,-0.197070,-0.076885,0.027293,-0.196230,0.188120,-0.261980,0.381350,0.003309,-0.309620,0.189800,0.102050,0.027464,-0.192840,-0.200790,0.167070,-0.232620,0.019163,0.043308,-0.133740,-0.068164,-0.159860,-0.218350,0.045636,-0.120020,0.103790,0.016709,0.012167,-0.006857,-0.113250,-0.129120,-0.111220,0.074525,-0.136200,0.019995,-0.226790,-0.020173,-0.035573,-0.007276,0.047682,-0.079054,-0.082779,-0.006923,-0.175760,0.022706,-0.071490,-0.017441,-0.101310,-0.047589,-0.030055,0.181020,-0.025292,-0.071855,0.026149,0.198160,0.325140,0.045022,-0.075123,0.163650,-0.127970,0.217810,0.120830,5.000000,2.000000
-0.056811,0.127090,0.028376,0.174000,-0.259420,0.222800,0.187930,-0.178880,-0.211430,-0.091034,-0.119830,0.018604,0.238170,-0.125830,0.069880,0.060924,0.018164,0.003417,-0.024510,0.059301,-0.028657,-0.040370,0.047646,-0.117630,0.220390,-0.036852,-0.155210,0.091480,-0.024335,0.020918,0.084938,0.084125,-0.000396,-0.116400,-0.168640,0.058495,0.003842,0.182510,0.187790,0.095838,0.015104,0.036091,0.039273,-0.052472,0.180860,0.011768,-0.084744,-0.015466,-0.038916,0.271320,0.033478,0.130800,0.004514,0.078704,0.126940,0.026293,-0.200860,0.051318,0.051573,0.117420,-0.042816,-0.050400,-0.202640,-0.194620,-0.016172,-0.041599,0.178060,-0.037204,0.031802,-0.175320,-0.056456,-0.001283,-0.193960,0.204450,-0.232030,0.358580,-0.031874,-0.321060,0.172980,0.121280,0.032711,-0.169380,-0.184840,0.154150,-0.239380,0.019358,0.025245,-0.119790,-0.072669,-0.152100,-0.198750,0.036712,-0.137430,0.089017,0.000812,-0.003073,0.009617,-0.097152,-0.121450,-0.112270,0.062008,-0.105930,0.006905,-0.202000,-0.031184,-0.027534,0.008998,0.059608,-0.073159,-0.088625,-0.000167,-0.180590,0.017972,-0.056875,-0.011359,-0.090836,-0.051763,-0.052062,0.190640,0.004672,-0.048474,0.044351,0.182050,0.303440,0.037919,-0.061171,0.158600,-0.112260,0.178220,0.123280,5.000000,1.000000
-0.046100,0.113760,0.003260,0.164450,-0.290720,0.195190,0.167740,-0.192180,-0.228270,-0.060867,-0.131770,0.002267,0.223200,-0.138600,0.055683,0.070143,0.004073,-0.005681,-0.059114,0.044305,-0.006897,-0.037349,0.087165,-0.127390,0.228480,-0.047813,-0.138980,0.125740,-0.007108,0.026852,0.075920,0.095721,-0.012004,-0.136880,-0.178050,0.057997,0.025725,0.167690,0.208070,0.103200,-0.016100,0.002028,0.047739,-0.062942,0.189960,0.033549,-0.098372,-0.007547,-0.029324,0.284530,0.015993,0.145280,-0.007920,0.065699,0.117700,0.038117,-0.187480,0.036923,0.041432,0.118950,-0.053883,-0.042549,-0.188470,-0.193290,-0.037599,-0.041619,0.185930,-0.043788,0.024188,-0.189690,-0.088705,0.023312,-0.187230,0.167080,-0.259390,0.368360,-0.003763,-0.293370,0.184160,0.097210,0.026869,-0.193570,-0.196920,0.163840,-0.220120,0.022815,0.043033,-0.127200,-0.073055,-0.163610,-0.217490,0.016832,-0.134140,0.093787,0.013472,0.008815,-0.009539,-0.104360,-0.143120,-0.121480,0.063745,-0.147310,0.020554,-0.197850,-0.032870,-0.038374,0.008721,0.053262,-0.061440,-0.085856,0.009277,-0.155370,0.007647,-0.050084,0.002535,-0.095957,-0.031654,-0.026536,0.196420,0.003484,-0.069868,0.033463,0.209090,0.311640,0.030179,-0.068273,0.171170,-0.129070,0.181140,0.124350,5.000000,3.000000
-0.025738,0.115320,0.017630,0.180810,-0.281240,0.221700,0.185270,-0.194360,-0.231520,-0.080460,-0.112560,-0.004035,0.212760,-0.150500,0.074531,0.050480,0.014318,0.004861,-0.040725,0.062956,-0.024803,-0.050419,0.048974,-0.100370,0.221930,-0.039181,-0.164630,0.111440,-0.026930,0.031185,0.087576,0.083735,-0.008421,-0.141110,-0.160330,0.079999,0.014567,0.172170,0.169500,0.109910,0.011478,0.022563,-0.000105,-0.043715,0.185380,0.040488,-0.086370,-0.001694,-0.047284,0.266330,0.009107,0.146580,0.007708,0.057913,0.112930,0.050697,-0.197330,0.055137,0.035839,0.110800,-0.038938,-0.048028,-0.193750,-0.166310,-0.025921,-0.054861,0.198800,-0.028740,0.049724,-0.197450,-0.069233,-0.001788,-0.187430,0.188870,-0.232290,0.378910,0.005893,-0.298460,0.158050,0.127740,0.049404,-0.168440,-0.188000,0.169300,-0.226370,0.025211,0.043697,-0.137300,-0.063635,-0.151030,-0.212240,0.014827,-0.130930,0.099948,0.014593,0.000114,0.006563,-0.094736,-0.134640,-0.123110,0.073866,-0.118890,0.022874,-0.203860,-0.030457,-0.013216,0.021856,0.054142,-0.066149,-0.080149,-0.001999,-0.159750,0.020940,-0.059824,-0.013187,-0.093736,-0.045912,-0.027079,0.191230,0.008025,-0.044899,0.016394,0.178040,0.297730,0.028676,-0.056686,0.141560,-0.125040,0.175190,0.128170,5.000000,2.000000
-0.034273,0.122050,0.012498,0.170930,-0.283370,0.216590,0.183430,-0.192530,-0.228350,-0.054396,-0.106560,0.003645,0.211350,-0.153730,0.068272,0.065156,0.018098,-0.002610,-0.057392,0.055894,-0.018750,-0.047015,0.069094,-0.110450,0.239630,-0.030776,-0.150930,0.132490,-0.020143,0.044966,0.073452,0.082913,-0.008948,-0.138370,-0.160670,0.066241,0.022046,0.177110,0.182730,0.101490,0.000224,0.025593,0.021405,-0.050888,0.190060,0.046721,-0.098493,0.005882,-0.026797,0.265140,0.018119,0.153030,-0.004200,0.044860,0.118100,0.058032,-0.194860,0.053009,0.033527,0.116220,-0.047874,-0.033588,-0.191990,-0.179100,-0.039551,-0.053072,0.198320,-0.043531,0.046088,-0.197510,-0.092143,0.005720,-0.180470,0.172920,-0.243220,0.364930,0.010349,-0.300140,0.173650,0.119680,0.053829,-0.187420,-0.193270,0.166440,-0.224920,0.011435,0.051288,-0.129540,-0.061663,-0.133620,-0.205140,0.019840,-0.112890,0.082353,0.023637,0.012076,0.001866,-0.092492,-0.133210,-0.123490,0.065691,-0.122930,0.021546,-0.199730,-0.021868,-0.029680,0.002751,0.054852,-0.065396,-0.077885,-0.001239,-0.164870,0.026334,-0.075732,-0.010160,-0.101390,-0.038554,-0.027857,0.194100,-0.006906,-0.061190,0.028152,0.206680,0.325050,0.031091,-0.064410,0.155680,-0.112840,0.194400,0.131490,5.000000,1.000000
-0.050711,0.126800,0.009208,0.172710,-0.290990,0.220210,0.193440,-0.197190,-0.220780,-0.053570,-0.106410,0.000792,0.214690,-0.141370,0.059481,0.061205,0.021058,-0.003638,-0.069676,0.049659,-0.011097,-0.035807,0.060899,-0.112030,0.231710,-0.039118,-0.139140,0.118310,-0.022580,0.049938,0.066189,0.086218,-0.005222,-0.128090,-0.160760,0.072868,0.016384,0.173410,0.183810,0.112280,0.002809,0.030389,0.003791,-0.031253,0.190360,0.051573,-0.092215,0.006431,-0.036192,0.258410,0.028760,0.154530,0.001192,0.041667,0.124540,0.050280,-0.203660,0.048512,0.044206,0.125840,-0.041176,-0.022810,-0.202760,-0.191240,-0.037610,-0.055915,0.196710,-0.042689,0.039939,-0.198040,-0.087857,0.008164,-0.173070,0.171080,-0.243040,0.362760,0.001631,-0.300550,0.174450,0.127150,0.048328,-0.173440,-0.189800,0.166610,-0.234750,0.011737,0.042446,-0.136890,-0.057471,-0.128090,-0.194610,0.023853,-0.114540,0.080655,0.035475,-0.002279,0.019699,-0.090241,-0.134090,-0.119970,0.068227,-0.119490,0.016249,-0.196590,-0.019034,-0.023136,0.004751,0.056837,-0.071798,-0.070598,0.001716,-0.175120,0.010083,-0.071658,-0.011787,-0.101630,-0.040734,-0.039711,0.190660,-0.005284,-0.049875,0.027850,0.198540,0.326690,0.034202,-0.070692,0.152080,-0.112520,0.201240,0.136710,4.000000,3.000000
-0.030336,0.141850,0.013120,0.180040,-0.294910,0.230800,0.178220,-0.184050,-0.222070,-0.051378,-0.122580,0.008476,0.214640,-0.142150,0.078122,0.087689,0.014683,-0.007082,-0.063837,0.050741,-0.012485,-0.055378,0.033616,-0.120930,0.232390,-0.007285,-0.165740,0.127290,-0.034628,0.045394,0.061320,0.093198,-0.001692,-0.131480,-0.162750,0.057901,0.021702,0.163250,0.199370,0.106120,-0.002088,0.032624,-0.001063,-0.041123,0.196760,0.056157,-0.084607,0.007170,-0.008412,0.249130,0.033121,0.146850,-0.003814,0.032544,0.126910,0.072832,-0.183180,0.036114,0.042060,0.104200,-0.030076,-0.034395,-0.214070,-0.186070,-0.054701,-0.060553,0.192030,-0.040491,0.027628,-0.194500,-0.106030,0.000948,-0.169130,0.161860,-0.224230,0.371790,0.001656,-0.282810,0.177500,0.133230,0.042430,-0.174760,-0.194630,0.172990,-0.223070,-0.007804,0.054031,-0.145210,-0.063352,-0.144650,-0.214810,0.032844,-0.111800,0.067011,0.026844,0.004997,0.015666,-0.094394,-0.150550,-0.113410,0.079276,-0.116150,0.027108,-0.197470,0.005055,-0.016774,0.005293,0.074790,-0.065519,-0.075711,-0.002105,-0.177510,0.017364,-0.067015,-0.029885,-0.097621,-0.030932,-0.034491,0.179990,-0.003810,-0.042088,0.011959,0.203260,0.317880,0.046452,-0.072495,0.144020,-0.111710,0.191530,0.157780,4.000000,3.000000
-0.044104,0.124640,0.012669,0.172300,-0.284020,0.215370,0.180520,-0.185030,-0.223900,-0.062194,-0.116760,0.006059,0.221920,-0.121970,0.065491,0.068315,0.006069,-0.005296,-0.068556,0.042894,-0.017278,-0.042023,0.060752,-0.124860,0.233970,-0.024344,-0.142330,0.127350,-0.025869,0.035867,0.064016,0.080862,-0.003620,-0.130620,-0.176880,0.051195,0.016976,0.172190,0.197160,0.082685,0.005637,0.021609,0.031790,-0.065402,0.186990,0.040995,-0.093332,0.000190,-0.028651,0.260580,0.020034,0.151130,-0.010039,0.051711,0.119950,0.049350,-0.197620,0.056032,0.044017,0.120980,-0.052657,-0.042992,-0.213630,-0.186690,-0.035870,-0.049702,0.191740,-0.044864,0.025351,-0.185840,-0.086709,0.014063,-0.187510,0.167740,-0.241150,0.365880,0.001813,-0.302090,0.181160,0.116820,0.044790,-0.185740,-0.194920,0.161920,-0.228240,0.014551,0.037357,-0.130620,-0.068595,-0.139650,-0.209550,0.030265,-0.122380,0.078059,0.026934,0.007634,0.001382,-0.111750,-0.147230,-0.110900,0.072901,-0.126520,0.012510,-0.208350,-0.014305,-0.029199,0.002871,0.062588,-0.075270,-0.098650,-0.004147,-0.173460,0.012776,-0.055805,-0.010686,-0.102590,-0.037492,-0.042152,0.187900,-0.009731,-0.065599,0.037596,0.201870,0.324630,0.043581,-0.074654,0.162090,-0.119300,0.197510,0.133090,4.000000,2.000000
