0.088127,0.580031,0.372516,0.483671,0.474412
0.380197,0.463839,0.411706,0.358185,0.417529
0.388750,0.405443,0.389731,0.337078,0.410823
0.576209,0.619739,0.592280,0.430082,0.511013
0.386240,0.353987,0.389473,0.328600,0.371258
0.573554,0.610917,0.589393,0.431396,0.530801
0.415870,0.482261,0.337569,0.383841,0.394719
0.380426,0.674087,0.564068,0.474867,0.551371
0.375247,0.462783,0.411112,0.367423,0.416158
0.380048,0.382960,0.385383,0.359935,0.412310
0.589336,0.625909,0.596370,0.410154,0.510493
0.393608,0.344264,0.400527,0.324401,0.383461
0.579338,0.625063,0.585121,0.451846,0.498926
0.401216,0.494506,0.329649,0.358883,0.397889
0.385283,0.288238,0.288238,0.337374,0.364047
0.350397,0.288238,0.288238,0.345247,0.333598
0.365208,0.288238,0.288238,0.383855,0.376136
0.478902,0.507928,0.525815,0.437821,0.499519
0.315390,0.288238,0.288238,0.317786,0.316190
0.426872,0.436420,0.471812,0.421018,0.446247
0.410830,0.338293,0.376476,0.382115,0.383974
0.853948,0.788201,0.809085,0.813645,0.849816
0.839763,0.850230,0.854128,0.801397,0.839268
0.806667,0.841923,0.843533,0.765548,0.808625
0.850780,0.850845,0.850182,0.783744,0.836776
0.585823,0.620975,0.642205,0.521206,0.585365
0.834636,0.847614,0.853639,0.770565,0.822622
0.989222,0.987043,0.988150,0.979471,0.981668
0.538603,0.905126,0.933490,0.691070,0.767136
0.518863,0.513217,0.403269,0.554115,0.601686
0.488525,0.479078,0.293739,0.533178,0.551359
0.663160,0.793408,0.629733,0.612802,0.715001
0.518029,0.325127,0.361294,0.526314,0.567554
0.656100,0.748890,0.613675,0.640591,0.736237
0.545778,0.706687,0.334988,0.603020,0.679843
0.580956,0.871034,0.790864,0.682283,0.770052
0.538964,0.506082,0.407575,0.580126,0.625977
0.502007,0.466528,0.315790,0.547332,0.579458
0.664392,0.790268,0.639726,0.656960,0.719210
0.551055,0.330979,0.362249,0.530521,0.604286
0.648066,0.756485,0.609033,0.649712,0.734790
0.571851,0.643472,0.282036,0.595339,0.659872
0.469553,0.111740,0.128975,0.524263,0.522230
0.435142,0.112782,0.128980,0.451572,0.457093
0.327952,0.111560,0.129432,0.348403,0.341832
0.615668,0.452906,0.511438,0.600336,0.679970
0.416026,0.111876,0.127261,0.470612,0.457604
0.558191,0.352419,0.375798,0.587227,0.653306
0.563063,0.372308,0.356070,0.572777,0.663953
0.878830,0.776218,0.793308,0.876453,0.897452
0.894874,0.839768,0.847133,0.858516,0.896715
0.852441,0.820087,0.825946,0.836043,0.868967
0.888234,0.847672,0.854950,0.850500,0.884511
0.674253,0.581946,0.596006,0.671727,0.697510
0.878450,0.848429,0.853870,0.855289,0.880204
0.993529,0.991772,0.991179,0.984681,0.993522
