2.012600,-0.755370,3.000000
2.012900,-0.755250,3.000000
2.012900,-0.755300,2.000000
2.012500,-0.755690,1.000000
2.005900,0.244630,3.000000
2.005800,0.244430,2.000000
2.019600,-1.755400,1.000000
0.999080,1.237800,3.000000
0.999010,1.237700,3.000000
0.999110,1.237800,2.000000
0.999030,1.237700,1.000000
1.998900,1.244400,2.000000
1.999000,1.244600,1.000000
1.999000,1.244600,1.000000
1.999000,1.244600,1.000000
1.998900,1.244500,0.000000
-3.000900,1.210200,3.000000
-3.000900,1.210100,2.000000
-3.001000,1.210100,1.000000
-3.000800,1.210200,1.000000
-3.000800,1.210300,1.000000
2.005900,0.244630,3.000000
2.005700,0.244330,2.000000
2.005800,0.244480,2.000000
2.006000,0.244670,1.000000
2.019500,-1.755400,3.000000
2.019500,-1.755400,3.000000
2.019500,-1.755400,3.000000
2.019500,-1.755400,1.000000
2.013000,-0.755110,3.000000
2.012800,-0.755330,3.000000
2.013000,-0.755160,3.000000
2.012800,-0.755360,2.000000
2.019400,-1.755400,3.000000
2.019600,-1.755300,3.000000
2.019500,-1.755400,2.000000
2.019500,-1.755500,1.000000
2.019400,-1.755500,1.000000
2.006000,0.244630,3.000000
2.005900,0.244600,3.000000
2.006100,0.244750,3.000000
2.005900,0.244620,0.000000
2.019500,-1.755400,3.000000
2.019500,-1.755400,3.000000
2.019500,-1.755500,3.000000
2.019600,-1.755400,2.000000
2.019700,-1.755300,2.000000
2.019700,-1.755300,1.000000
2.019800,-1.755200,0.000000
1.998800,1.244500,3.000000
1.998800,1.244400,3.000000
1.998900,1.244500,3.000000
1.999000,1.244500,2.000000
1.999000,1.244500,1.000000
1.998900,1.244500,1.000000
1.999000,1.244500,1.000000
1.998800,1.244500,1.000000
2.019700,-1.755300,3.000000
2.019700,-1.755300,3.000000
2.019700,-1.755400,2.000000
2.019900,-1.755200,1.000000
2.019500,-1.755400,1.000000
2.019500,-1.755500,3.000000
2.019500,-1.755500,3.000000
2.019500,-1.755400,3.000000
2.019700,-1.755300,3.000000
2.019600,-1.755400,2.000000
2.019500,-1.755400,2.000000
2.019300,-1.755600,2.000000
2.019600,-1.755300,1.000000
-1.000900,1.223900,3.000000
-1.001000,1.223900,2.000000
-1.000900,1.223900,2.000000
-1.000800,1.224100,1.000000
-1.000900,1.223900,1.000000
1.999200,1.244700,3.000000
1.998900,1.244500,3.000000
1.999000,1.244600,3.000000
1.999000,1.244600,1.000000
1.998900,1.244400,1.000000
1.999000,1.244600,3.000000
1.998700,1.244400,3.000000
1.998900,1.244500,3.000000
0.019548,-1.769200,3.000000
0.019596,-1.769100,3.000000
-0.980320,-1.776000,3.000000
-0.980220,-1.775900,3.000000
-0.980210,-1.775900,3.000000
-0.980430,-1.776000,1.000000
1.999300,1.244700,3.000000
1.998800,1.244400,3.000000
1.999300,1.244800,2.000000
1.999000,1.244500,1.000000
1.999300,1.244800,1.000000
1.999100,1.244700,1.000000
-0.980220,-1.775900,3.000000
-0.979960,-1.775700,3.000000
-0.980180,-1.775800,2.000000
-0.980180,-1.775800,2.000000
-0.980140,-1.775800,1.000000
2.019600,-1.755300,3.000000
2.019500,-1.755400,3.000000
2.019600,-1.755300,3.000000
2.019700,-1.755400,3.000000
-3.001000,1.210100,3.000000
-3.000900,1.210200,3.000000
-3.000700,1.210400,2.000000
-3.000900,1.210300,1.000000
-3.000700,1.210400,1.000000
-3.000800,1.210400,0.000000
1.999000,1.244600,3.000000
1.998900,1.244400,3.000000
1.999000,1.244600,2.000000
1.999000,1.244500,2.000000
1.999000,1.244600,1.000000
1.998900,1.244400,1.000000
1.999100,1.244600,3.000000
1.999000,1.244600,3.000000
1.999000,1.244600,2.000000
1.998900,1.244400,2.000000
1.999100,1.244500,1.000000
1.999300,1.244800,1.000000
1.998900,1.244300,1.000000
1.999100,1.244700,0.000000
2.006100,0.244740,3.000000
2.005500,0.244280,3.000000
2.005900,0.244630,3.000000
2.005900,0.244660,2.000000
-3.000800,1.210300,3.000000
-3.000700,1.210300,2.000000
-3.000800,1.210300,2.000000
-3.000900,1.210300,1.000000
-0.980230,-1.775900,3.000000
-0.980380,-1.776000,2.000000
-0.980330,-1.776000,1.000000
-0.980230,-1.775800,1.000000
-2.980200,-1.789700,3.000000
-2.980000,-1.789400,2.000000
-2.980200,-1.789600,2.000000
-2.980200,-1.789600,1.000000
2.006000,0.244730,3.000000
2.005800,0.244520,3.000000
2.006000,0.244670,2.000000
2.005700,0.244440,2.000000
2.019500,-1.755400,3.000000
2.019500,-1.755400,3.000000
2.019600,-1.755400,1.000000
2.019400,-1.755500,3.000000
2.019700,-1.755300,1.000000
2.019500,-1.755500,1.000000
1.999100,1.244700,3.000000
1.999300,1.244800,2.000000
1.999100,1.244600,2.000000
1.999300,1.244800,1.000000
1.999000,1.244600,1.000000
0.013232,-0.768700,3.000000
0.012925,-0.769000,3.000000
0.012884,-0.768900,2.000000
0.012830,-0.769090,1.000000
2.019700,-1.755300,3.000000
2.019700,-1.755300,3.000000
2.019700,-1.755300,3.000000
2.019700,-1.755300,3.000000
2.019500,-1.755400,2.000000
2.019600,-1.755400,2.000000
2.019600,-1.755300,1.000000
2.019400,-1.755600,1.000000
-0.000919,1.230800,3.000000
-0.000852,1.231000,3.000000
-0.000920,1.230800,2.000000
1.998900,1.244500,2.000000
1.998900,1.244600,1.000000
1.998900,1.244500,1.000000
1.999000,1.244500,1.000000
-0.980400,-1.776000,3.000000
-0.980260,-1.775900,1.000000
-0.980470,-1.776100,1.000000
2.019700,-1.755400,3.000000
2.019500,-1.755500,3.000000
2.019600,-1.755300,3.000000
2.019600,-1.755400,3.000000
2.019700,-1.755300,1.000000
-1.001000,1.223900,3.000000
-1.000900,1.223900,2.000000
-1.000900,1.224000,1.000000
-0.980290,-1.775900,3.000000
-0.980340,-1.776000,3.000000
-0.980300,-1.776000,2.000000
-0.980220,-1.775800,1.000000
2.019700,-1.755300,3.000000
2.019500,-1.755400,3.000000
2.019600,-1.755300,3.000000
2.019700,-1.755300,3.000000
2.019700,-1.755200,0.000000
1.999500,1.244900,3.000000
1.999200,1.244700,3.000000
1.999300,1.244800,1.000000
1.999200,1.244700,1.000000
1.999200,1.244700,0.000000
1.999000,1.244600,3.000000
1.999100,1.244700,3.000000
1.999000,1.244500,3.000000
1.998900,1.244400,2.000000
1.999100,1.244700,1.000000
-2.980300,-1.789700,3.000000
-2.980400,-1.789800,3.000000
-2.980200,-1.789600,3.000000
-2.980600,-1.790000,3.000000
-2.980400,-1.789800,2.000000
-2.980300,-1.789800,1.000000
2.012700,-0.755380,3.000000
2.012800,-0.755360,2.000000
2.012900,-0.755200,1.000000
2.012800,-0.755360,0.000000
2.019800,-1.755200,3.000000
2.019600,-1.755300,3.000000
2.019700,-1.755300,2.000000
2.019900,-1.755100,2.000000
2.019700,-1.755300,1.000000
1.999100,1.244700,3.000000
1.999000,1.244600,1.000000
1.999000,1.244600,1.000000
1.999100,1.244600,1.000000
2.019500,-1.755400,3.000000
2.019500,-1.755500,3.000000
2.019400,-1.755600,3.000000
2.019500,-1.755500,3.000000
2.019500,-1.755500,3.000000
2.019600,-1.755300,1.000000
2.019500,-1.755500,1.000000
-3.000900,1.210200,3.000000
-3.000900,1.210200,3.000000
-3.000800,1.210300,2.000000
-3.000900,1.210200,1.000000
-0.980320,-1.775900,3.000000
-0.980440,-1.776000,3.000000
-0.980350,-1.776000,2.000000
-0.980230,-1.775800,1.000000
-2.980200,-1.789600,3.000000
-2.980200,-1.789600,2.000000
-2.980300,-1.789800,2.000000
-2.980200,-1.789700,1.000000
2.005800,0.244490,3.000000
2.006000,0.244750,3.000000
2.006000,0.244690,3.000000
2.005800,0.244640,2.000000
2.005800,0.244550,1.000000
-2.000800,1.217200,3.000000
-2.001000,1.217000,3.000000
-2.001000,1.217000,2.000000
-2.000500,1.217300,1.000000
2.005900,0.244600,3.000000
2.006000,0.244760,3.000000
2.005800,0.244470,2.000000
1.999200,1.244700,3.000000
1.999100,1.244600,2.000000
1.999200,1.244700,2.000000
1.999000,1.244600,1.000000
-1.001000,1.223900,3.000000
