2.0122,-0.75533,3
2.0131,-0.75543,3
2.0128,-0.7554,2
2.013,-0.75543,1
2.0057,0.24452,3
2.0062,0.24446,2
2.0197,-1.7555,1
0.9992,1.2376,3
0.99947,1.2381,3
0.9991,1.2379,2
0.99901,1.2377,1
1.9989,1.2447,2
1.9987,1.2445,1
1.9989,1.2445,1
1.9988,1.2444,1
1.9987,1.2445,0
-3.0008,1.2106,3
-3.0013,1.2101,2
-3.0007,1.2103,1
-3.0007,1.2105,1
-3.0007,1.2106,1
2.0061,0.24494,3
2.0058,0.24477,2
2.006,0.24459,2
2.0062,0.2451,1
2.0195,-1.7554,3
2.0198,-1.7553,3
2.0199,-1.7555,3
2.0199,-1.7551,1
2.0129,-0.75573,3
2.0127,-0.75546,3
2.0127,-0.75526,3
2.0124,-0.75524,2
2.0194,-1.7556,3
2.0197,-1.7552,3
2.0199,-1.7551,2
2.0198,-1.7553,1
2.0198,-1.7552,1
2.0055,0.24452,3
2.006,0.24462,3
2.0062,0.24514,3
2.0063,0.24457,0
2.0197,-1.7554,3
2.0195,-1.7555,3
2.0196,-1.7552,3
2.0196,-1.7554,2
2.0197,-1.7554,2
2.0195,-1.7553,1
2.0195,-1.7551,0
1.9989,1.2447,3
1.9992,1.2446,3
1.999,1.2448,3
1.9991,1.2448,2
1.9995,1.2449,1
1.9987,1.2444,1
1.9992,1.2448,1
1.9991,1.2448,1
2.0198,-1.7551,3
2.0199,-1.7551,3
2.0196,-1.7553,2
2.0198,-1.7552,1
2.0199,-1.755,1
2.0195,-1.7555,3
2.0197,-1.7554,3
2.0191,-1.7556,3
2.0198,-1.7556,3
2.0198,-1.7555,2
2.0195,-1.7557,2
2.0197,-1.7557,2
2.0195,-1.7556,1
-1.0007,1.2243,3
-1.001,1.2242,2
-1.0011,1.2239,2
-1.0007,1.2244,1
-1.0009,1.224,1
1.9993,1.2444,3
1.9989,1.2448,3
1.9992,1.2448,3
1.9987,1.2446,1
1.9991,1.2447,1
1.9988,1.2445,3
1.9991,1.2446,3
1.999,1.2443,3
0.019464,-1.7691,3
0.019976,-1.7689,3
-0.98049,-1.7761,3
-0.98053,-1.7763,3
-0.9803,-1.776,3
-0.98044,-1.776,1
1.9989,1.2448,3
1.9991,1.2447,3
1.9986,1.2449,2
1.9989,1.2446,1
1.9992,1.2446,1
1.9993,1.2446,1
-0.98012,-1.7758,3
-0.97983,-1.7754,3
-0.98036,-1.7762,2
-0.98019,-1.7757,2
-0.97998,-1.7758,1
2.0196,-1.7552,3
2.0195,-1.7556,3
2.0199,-1.755,3
2.0197,-1.7554,3
-3.0011,1.2099,3
-3.001,1.2103,3
-3.0009,1.2103,2
-3.0007,1.2108,1
-3.0004,1.21,1
-3.0008,1.2103,0
1.9992,1.2447,3
1.999,1.2447,3
1.9989,1.2446,2
1.9991,1.2445,2
1.9991,1.2446,1
1.9991,1.2446,1
1.9996,1.2452,3
1.9992,1.2448,3
1.9991,1.2447,2
1.9992,1.2448,2
1.9988,1.2447,1
2,1.2446,1
1.999,1.2448,1
1.9999,1.2448,0
2.0059,0.24452,3
2.0058,0.24456,3
2.0066,0.24491,3
2.0059,0.2447,2
-3.0007,1.2102,3
-3.0008,1.2102,2
-3.0009,1.2102,2
-3.0011,1.2103,1
-0.98015,-1.7758,3
-0.9803,-1.7759,2
-0.98028,-1.7757,1
-0.98028,-1.7756,1
-2.9805,-1.7899,3
-2.9805,-1.7899,2
-2.9803,-1.7897,2
-2.9805,-1.7897,1
2.0058,0.24438,3
2.0061,0.24468,3
2.0058,0.24478,2
2.0062,0.24463,2
2.02,-1.755,3
2.0197,-1.7553,3
2.0199,-1.7554,1
2.0196,-1.7555,3
2.0197,-1.7555,1
2.0194,-1.7557,1
1.9991,1.2448,3
1.9993,1.245,2
1.9991,1.2451,2
1.9989,1.2446,1
1.9991,1.2447,1
0.012968,-0.76914,3
0.012895,-0.7692,3
0.012691,-0.76926,2
0.012493,-0.76903,1
2.0198,-1.7553,3
2.0198,-1.7551,3
2.0195,-1.7554,3
2.0196,-1.7555,3
2.0197,-1.7556,2
2.0198,-1.7551,2
2.0199,-1.7555,1
2.0196,-1.7552,1
-0.0011172,1.2308,3
-0.00082579,1.2309,3
-0.0010943,1.2307,2
1.9992,1.2444,2
1.9992,1.2449,1
1.9993,1.2446,1
1.9992,1.2443,1
-0.98028,-1.776,3
-0.98039,-1.7761,1
-0.9802,-1.7757,1
2.0196,-1.7552,3
2.0192,-1.7556,3
2.0198,-1.7552,3
2.0195,-1.7553,3
2.0195,-1.7554,1
-1.0008,1.2244,3
-1.0009,1.2239,2
-1.0011,1.2241,1
-0.98043,-1.7763,3
-0.98042,-1.7761,3
-0.9801,-1.776,2
-0.98001,-1.7761,1
2.0196,-1.7551,3
2.0196,-1.7552,3
2.02,-1.7551,3
2.0198,-1.7553,3
2.0196,-1.7554,0
1.9994,1.2447,3
1.9991,1.2445,3
1.9991,1.2448,1
1.9993,1.2449,1
1.9992,1.2447,0
1.9989,1.2449,3
1.9987,1.2447,3
1.999,1.2447,3
1.9988,1.2444,2
1.9991,1.2445,1
-2.9803,-1.7894,3
-2.9803,-1.7897,3
-2.9796,-1.7892,3
-2.9808,-1.7899,3
-2.9802,-1.7896,2
-2.98,-1.7895,1
2.0128,-0.75525,3
2.0129,-0.75527,2
2.0129,-0.7554,1
2.0127,-0.75547,0
2.0198,-1.7551,3
2.0199,-1.7552,3
2.0199,-1.7553,2
2.0194,-1.7554,2
2.0196,-1.7553,1
1.9992,1.245,3
1.9992,1.2449,1
1.9989,1.2445,1
1.9988,1.2446,1
2.0195,-1.7555,3
2.0197,-1.7553,3
2.0195,-1.7552,3
2.0197,-1.7553,3
2.0198,-1.7553,3
2.0199,-1.7553,1
2.0197,-1.7553,1
-3.0009,1.21,3
-3.0007,1.2106,3
-3.0007,1.2104,2
-3.0008,1.21,1
-0.98032,-1.7759,3
-0.98063,-1.776,3
-0.98064,-1.7761,2
-0.98057,-1.7759,1
-2.9804,-1.7897,3
-2.9803,-1.7896,2
-2.9806,-1.7898,2
-2.9806,-1.7897,1
2.0059,0.24449,3
2.006,0.245,3
2.0061,0.24467,3
2.0056,0.24436,2
2.0058,0.24436,1
-2.0008,1.2172,3
-2.0012,1.2171,3
-2.001,1.2171,2
-2.0007,1.2174,1
2.0059,0.24458,3
2.006,0.24445,3
2.0063,0.24467,2
1.9991,1.2448,3
1.9994,1.2446,2
1.9993,1.2447,2
1.9991,1.2445,1
-1.0011,1.2241,3
-1.0007,1.2239,3
-1.001,1.2241,3
-1.0011,1.2237,1
-1.0007,1.2239,1
2.0129,-0.75523,3
2.013,-0.75522,3
2.0129,-0.75558,3
2.0128,-0.75516,2
2.0128,-0.75527,1
2.0197,-1.7553,3
2.0197,-1.7554,3
2.0195,-1.7552,2
-3.0007,1.2108,3
-3.001,1.2103,3
-3.0011,1.21,1
-3.0007,1.2103,0
-2.0008,1.2169,3
-2.001,1.2172,3
-2.0006,1.2169,2
-2.0008,1.2174,2
2.0062,0.24463,3
2.0058,0.24468,3
2.0061,0.24457,3
2.0063,0.24405,0
2.0057,0.24397,0
2.0127,-0.75541,3
2.0127,-0.7551,3
2.0127,-0.75572,3
2.0127,-0.75557,3
2.0126,-0.7558,0
-1.9802,-1.7828,3
-1.9802,-1.7829,2
-1.9807,-1.7833,1
-1.9799,-1.7829,1
2.0196,-1.7552,3
2.0193,-1.7551,2
2.0197,-1.7554,1
-0.98017,-1.7761,3
-0.98039,-1.7758,3
-0.98005,-1.776,3
-0.97998,-1.7759,1
-0.98018,-1.7758,1
2.0199,-1.7553,3
2.0195,-1.7554,3
2.0196,-1.7555,3
2.0198,-1.7551,3
2.02,-1.7552,1
2.0196,-1.7551,0
-1.001,1.2239,3
-1.001,1.2238,3
-1.0011,1.2241,2
-0.97996,-1.776,3
-0.98021,-1.7759,2
-0.98027,-1.7762,2
0.99936,1.2375,3
0.99869,1.2376,3
0.99854,1.2373,3
0.99918,1.2378,0
-2.9806,-1.7904,3
-2.9797,-1.7892,3
-2.9801,-1.7898,3
-2.9804,-1.79,2
1.9989,1.2445,3
1.9992,1.2444,3
1.9989,1.2444,3
1.9987,1.2447,2
-2.0011,1.2172,3
-2.0012,1.2167,3
1.9991,1.2445,3
1.9993,1.2449,3
1.999,1.2446,1
1.9992,1.2446,1
1.9994,1.2449,3
1.9994,1.2448,3
1.9989,1.2447,3
1.9992,1.2451,1
1.9992,1.2447,0
0.019788,-1.769,3
0.02004,-1.7687,3
0.019974,-1.769,1
1.9988,1.2443,3
1.9991,1.2446,3
1.999,1.2445,3
1.999,1.2445,2
1.9991,1.2446,1
1.9994,1.2446,3
1.9991,1.2447,3
1.9987,1.2445,3
1.9991,1.2446,3
1.999,1.2447,2
1.9992,1.2448,2
1.9995,1.2454,1
1.9989,1.2448,0
1.9991,1.2445,0
2.0196,-1.7553,3
2.02,-1.7553,3
2.0199,-1.7552,3
2.0195,-1.755,2
-2.0009,1.2171,3
-2.0012,1.2169,3
-2.0009,1.217,3
-2.0008,1.2172,2
-2.9803,-1.7897,3
-2.9802,-1.7896,3
-0.0010675,1.2308,3
