2.011900,-0.755370,-0.315410,0.010869,0.376600,3.000000
2.012600,-0.756350,0.014189,0.053854,-0.046098,3.000000
2.012700,-0.756180,0.007173,0.079894,-0.136590,2.000000
2.012500,-0.756970,-0.109300,0.020341,0.194540,1.000000
2.006000,0.244280,-0.185430,-0.022592,-0.075214,3.000000
2.006000,0.243850,-0.027053,0.051589,-0.110440,2.000000
2.019900,-1.754800,-0.111370,-0.074076,0.034697,1.000000
0.999230,1.238500,0.038589,-0.115860,-0.040252,3.000000
0.998840,1.236900,-0.139880,0.122000,-0.000183,3.000000
0.999440,1.237600,0.094421,0.001544,-0.113450,2.000000
0.999170,1.237200,-0.014264,0.048197,-0.017669,1.000000
1.999000,1.244600,0.116000,0.212730,0.009417,2.000000
1.999000,1.245000,-0.148000,-0.073779,-0.023451,1.000000
1.999400,1.244700,-0.068602,-0.015345,-0.068543,1.000000
1.999600,1.244700,0.059272,0.016857,-0.103820,1.000000
1.999100,1.244800,0.085915,0.070896,0.061241,0.000000
-3.000600,1.210200,-0.092988,-0.055621,-0.025622,3.000000
-3.000500,1.209700,0.168390,0.015111,-0.100190,2.000000
-3.000900,1.209800,-0.061606,-0.026985,-0.091813,1.000000
-3.001100,1.210300,0.051488,-0.038355,0.044025,1.000000
-3.000800,1.210700,0.084771,-0.151810,0.095247,1.000000
2.005900,0.244880,0.010316,-0.064071,0.077000,3.000000
2.006500,0.244450,-0.163460,-0.017889,-0.021754,2.000000
2.005800,0.243770,0.000019,0.055480,-0.022499,2.000000
2.006200,0.244080,0.062362,0.004015,-0.118930,1.000000
2.019500,-1.754100,-0.009428,-0.152300,-0.057932,3.000000
2.019600,-1.755800,-0.232690,-0.010641,0.041120,3.000000
2.019200,-1.756700,-0.121950,0.159510,0.058518,3.000000
2.019600,-1.756500,0.016747,0.189550,0.032796,1.000000
2.013300,-0.756040,0.011907,-0.067926,0.106580,3.000000
2.012500,-0.756200,-0.186990,-0.029515,-0.023361,3.000000
2.013200,-0.754670,0.096095,-0.130080,0.026054,3.000000
2.013100,-0.756000,-0.169600,0.068799,-0.087566,2.000000
2.019100,-1.756100,-0.015788,-0.091527,0.018604,3.000000
2.019700,-1.756300,-0.189140,0.042620,-0.063104,3.000000
2.019400,-1.755900,0.074032,0.129250,0.073854,2.000000
2.019000,-1.756000,0.020919,0.027790,-0.061688,1.000000
2.019400,-1.756700,-0.282490,0.006505,0.095219,1.000000
2.005900,0.244310,-0.015699,-0.034987,-0.120660,3.000000
2.006000,0.244930,-0.128040,0.011455,0.073308,3.000000
2.005800,0.245830,0.066272,-0.015862,0.118720,3.000000
2.005600,0.245150,0.141730,0.101820,0.064426,0.000000
2.019700,-1.754700,-0.150750,-0.175510,-0.073321,3.000000
2.019600,-1.753900,-0.258140,-0.095801,-0.037300,3.000000
2.019600,-1.756600,-0.119220,0.095317,-0.004159,3.000000
2.019900,-1.755500,0.055259,-0.067775,-0.166390,2.000000
2.020000,-1.756100,0.141160,0.114790,-0.119210,2.000000
2.019700,-1.755000,-0.012089,-0.036618,0.037390,1.000000
2.019700,-1.754400,0.224570,-0.016304,0.056284,0.000000
1.999100,1.244700,-0.160130,-0.022553,-0.047670,3.000000
1.999400,1.243600,-0.232450,0.036368,-0.127450,3.000000
1.999100,1.244200,-0.249800,-0.060139,-0.041703,3.000000
1.999200,1.245600,-0.074451,-0.133540,0.021608,2.000000
1.999300,1.244600,0.116590,0.158130,-0.009803,1.000000
1.998800,1.245000,-0.038449,-0.134190,-0.050383,1.000000
1.999200,1.244000,-0.105810,0.050716,-0.018249,1.000000
1.999200,1.245100,-0.133140,-0.022464,-0.055451,1.000000
2.019700,-1.755500,-0.047385,-0.057125,-0.052135,3.000000
2.019900,-1.756400,-0.112180,0.098298,-0.048313,3.000000
2.019900,-1.755500,0.099731,0.031002,-0.085002,2.000000
2.019700,-1.754700,0.096174,-0.105850,-0.007471,1.000000
2.019600,-1.755400,-0.227810,0.002808,-0.063378,1.000000
2.019700,-1.755900,-0.222820,-0.014198,-0.190140,3.000000
2.019600,-1.756600,-0.199340,0.011342,-0.124070,3.000000
2.019000,-1.756000,-0.139370,0.011761,-0.099748,3.000000
2.019700,-1.756500,-0.240990,-0.014027,0.077903,3.000000
2.019800,-1.756600,-0.061000,0.066992,-0.018961,2.000000
2.019700,-1.755900,-0.084357,0.002663,-0.048020,2.000000
2.019800,-1.757400,-0.084647,0.102070,-0.220040,2.000000
2.019800,-1.756000,0.049595,0.078153,-0.150410,1.000000
-1.000800,1.223500,-0.164640,0.057684,-0.057076,3.000000
-1.000900,1.223800,-0.019611,0.079896,-0.057243,2.000000
-1.000800,1.222400,0.023228,0.103160,-0.202000,2.000000
-1.000700,1.223800,-0.147290,0.003703,-0.092388,1.000000
-1.000900,1.222900,-0.047881,0.080329,-0.018233,1.000000
1.998900,1.245300,0.139190,-0.100510,0.063925,3.000000
1.999000,1.243900,-0.203510,-0.001591,0.058995,3.000000
1.999200,1.244800,-0.009548,0.053047,0.069329,3.000000
1.999100,1.244800,0.164440,0.070656,-0.057452,1.000000
1.999300,1.243700,-0.190670,0.067785,-0.098788,1.000000
1.999100,1.244300,-0.101010,-0.058633,-0.038216,3.000000
1.998300,1.244400,-0.442510,-0.108020,0.074000,3.000000
1.999400,1.244800,-0.182780,-0.047002,-0.096351,3.000000
0.019526,-1.769800,-0.079492,0.095774,0.092690,3.000000
0.019052,-1.769100,-0.139740,-0.077944,0.134290,3.000000
-0.980110,-1.777000,-0.124780,0.012263,0.003681,3.000000
-0.979850,-1.775900,-0.015127,-0.008384,0.023797,3.000000
-0.980250,-1.777200,0.086093,0.012409,0.027111,3.000000
-0.980520,-1.776100,-0.008956,0.019031,0.204960,1.000000
1.998900,1.244300,0.116100,0.043776,-0.151800,3.000000
1.998900,1.242900,-0.108600,0.201210,-0.067900,3.000000
1.999000,1.246100,0.101100,-0.131610,-0.012822,2.000000
1.998900,1.244500,-0.089645,-0.016159,-0.143500,1.000000
1.999200,1.245800,0.012336,-0.087151,-0.039254,1.000000
1.999200,1.244400,-0.082081,-0.021964,-0.064219,1.000000
-0.980110,-1.775200,0.026734,-0.133980,-0.025167,3.000000
-0.980030,-1.774800,0.097938,-0.198370,-0.034239,3.000000
-0.979600,-1.775700,0.149720,-0.067278,-0.088574,2.000000
-0.979980,-1.775000,0.171410,-0.105240,-0.030322,2.000000
-0.980300,-1.774800,0.144290,-0.045412,-0.099232,1.000000
2.019500,-1.754700,-0.059296,-0.195020,0.125780,3.000000
2.019900,-1.754600,-0.228530,-0.031064,0.032131,3.000000
2.019600,-1.756200,-0.164710,0.046886,-0.014044,3.000000
2.019800,-1.756600,-0.038976,0.158120,0.057513,3.000000
-3.001100,1.211200,-0.382620,-0.059233,0.239050,3.000000
-3.001000,1.210700,-0.082932,-0.001945,0.022008,3.000000
-3.000600,1.211900,0.181610,-0.127830,-0.031654,2.000000
-3.000800,1.210300,0.077295,0.106830,-0.003788,1.000000
-3.000800,1.210300,-0.007142,-0.120860,-0.066930,1.000000
-3.000400,1.211100,0.136650,-0.086147,-0.061460,0.000000
1.999000,1.244200,-0.090448,0.002272,-0.038564,3.000000
1.998800,1.244000,-0.117460,0.022119,0.018430,3.000000
1.999000,1.245100,0.148720,-0.001597,-0.052445,2.000000
1.999400,1.244100,0.097654,0.028530,-0.098648,2.000000
1.999800,1.245100,0.076891,0.142030,-0.064993,1.000000
1.998700,1.243400,-0.031653,0.082453,-0.130370,1.000000
1.999300,1.243600,0.009641,-0.010324,0.121210,3.000000
1.999200,1.245000,-0.147990,-0.112050,-0.074193,3.000000
1.998200,1.243800,0.156550,0.100390,0.069482,2.000000
1.999300,1.244100,0.009152,0.062249,0.080781,2.000000
1.999300,1.243400,0.056397,0.169060,-0.081596,1.000000
1.998600,1.245100,0.249950,0.111550,0.171460,1.000000
1.999000,1.243000,-0.009066,0.188020,-0.081493,1.000000
1.998900,1.245400,0.183360,-0.026521,0.242420,0.000000
2.006200,0.245030,-0.067698,-0.072685,-0.176140,3.000000
2.005400,0.242300,-0.448900,0.148970,-0.114510,3.000000
2.005700,0.244520,0.123400,0.041431,-0.003108,3.000000
2.005800,0.244050,0.124590,0.101480,-0.094953,2.000000
-3.000500,1.209700,-0.051388,0.037517,-0.124120,3.000000
-3.001100,1.210300,0.139150,-0.006007,0.041439,2.000000
-3.001000,1.210400,0.071998,-0.055387,-0.167530,2.000000
-3.001200,1.210300,-0.033464,-0.013772,-0.044625,1.000000
-0.980180,-1.775900,-0.037406,0.029923,-0.066445,3.000000
-0.980310,-1.776900,-0.202980,0.060557,-0.093812,2.000000
-0.980590,-1.776400,0.010694,-0.007580,0.075621,1.000000
-0.980550,-1.775900,0.032969,0.102350,0.085904,1.000000
-2.980500,-1.789600,-0.048170,0.002402,0.102030,3.000000
-2.980200,-1.788300,0.037646,-0.120180,0.028398,2.000000
-2.980300,-1.789100,0.055560,0.011921,0.033045,2.000000
-2.980100,-1.787100,0.034982,-0.187090,0.052274,1.000000
2.006400,0.245060,-0.036139,-0.119260,0.005274,3.000000
2.005900,0.244510,-0.207930,-0.089963,0.038859,3.000000
2.005900,0.243660,0.110100,0.147710,0.096281,2.000000
2.006000,0.244670,0.020950,0.063760,0.003979,2.000000
2.019400,-1.755300,-0.165560,-0.004448,0.068734,3.000000
2.019700,-1.755400,-0.135700,-0.009474,0.006190,3.000000
2.019700,-1.755700,0.069899,0.089200,0.068173,1.000000
2.019500,-1.755600,-0.048133,0.052998,0.024588,3.000000
2.019900,-1.754900,-0.010493,-0.013135,-0.005751,1.000000
2.019800,-1.755600,0.054280,0.084031,0.018194,1.000000
1.999000,1.244900,0.128200,0.078349,0.066069,3.000000
1.999100,1.245900,0.255130,-0.048118,-0.041579,2.000000
1.998800,1.244400,0.039491,0.028423,-0.045863,2.000000
1.999700,1.245300,0.025217,-0.092300,-0.080767,1.000000
1.999200,1.244400,0.067453,0.010929,-0.018450,1.000000
0.012951,-0.767020,0.185760,-0.196730,0.047686,3.000000
0.013046,-0.768230,-0.107650,-0.077769,0.104040,3.000000
0.013041,-0.767860,0.065324,-0.127380,0.121520,2.000000
0.012900,-0.768750,-0.095225,0.016620,0.118130,1.000000
2.019500,-1.755500,0.046194,-0.058177,0.009234,3.000000
2.019500,-1.755600,-0.128310,-0.004383,-0.013628,3.000000
2.019200,-1.755500,0.015686,0.024519,0.008120,3.000000
2.019300,-1.755600,0.021401,-0.045018,-0.026854,3.000000
2.019800,-1.755300,-0.016581,0.071013,0.000277,2.000000
2.019700,-1.755400,0.183250,0.105040,0.032592,2.000000
2.019700,-1.756100,-0.040362,-0.002821,-0.016345,1.000000
2.019200,-1.755700,0.087652,0.198070,0.102310,1.000000
-0.000993,1.230400,-0.119710,-0.009227,-0.077945,3.000000
-0.000884,1.230600,-0.096562,-0.051846,-0.063795,3.000000
-0.000503,1.230400,-0.160260,-0.019858,-0.027801,2.000000
1.998800,1.243400,0.009444,0.101650,-0.063002,2.000000
1.999500,1.245000,0.007529,-0.098889,0.020254,1.000000
1.999200,1.244400,0.037622,0.028644,-0.021893,1.000000
1.999000,1.243800,-0.039859,0.040576,-0.130390,1.000000
-0.980060,-1.775500,0.139890,0.033197,0.020016,3.000000
-0.980210,-1.775700,-0.085567,-0.116760,-0.093406,1.000000
-0.980340,-1.777500,0.067738,0.169160,-0.109450,1.000000
2.019600,-1.756400,0.058522,0.013708,-0.129380,3.000000
2.019000,-1.756800,-0.140890,0.081186,0.066984,3.000000
2.019500,-1.756400,-0.197180,-0.031151,-0.018662,3.000000
2.019800,-1.756100,-0.058676,-0.020858,-0.130880,3.000000
2.019600,-1.756100,0.008649,0.101600,-0.050412,1.000000
-1.000700,1.223700,-0.140760,0.045220,-0.027432,3.000000
-1.001100,1.224200,-0.118430,-0.058839,-0.017316,2.000000
-1.000900,1.223400,-0.082572,-0.053985,-0.000785,1.000000
-0.979930,-1.776100,0.064510,0.025369,-0.071472,3.000000
-0.980520,-1.777100,-0.120430,0.022009,-0.008568,3.000000
-0.980070,-1.777100,0.089252,0.060937,-0.103440,2.000000
-0.980110,-1.775200,-0.042889,-0.107530,-0.000830,1.000000
2.019600,-1.755900,-0.139330,-0.075496,-0.062884,3.000000
2.019700,-1.755200,-0.225520,-0.061287,-0.013064,3.000000
2.019600,-1.756100,-0.160240,-0.016192,0.051443,3.000000
2.019700,-1.756200,-0.101630,0.046000,-0.028183,3.000000
2.019800,-1.755100,0.042723,-0.006899,0.034342,0.000000
1.999500,1.245200,0.085092,-0.066885,-0.021348,3.000000
1.999400,1.245700,0.020695,-0.063761,0.013200,3.000000
1.999500,1.245200,-0.033000,-0.077632,-0.132540,1.000000
1.999700,1.244700,-0.069415,-0.019069,0.025113,1.000000
1.999500,1.245000,-0.048148,-0.039323,0.011874,0.000000
1.999100,1.245300,-0.125160,-0.052529,0.053092,3.000000
1.999000,1.245600,0.191210,-0.059086,0.010710,3.000000
1.999100,1.243700,-0.068471,0.068131,0.004122,3.000000
1.999300,1.244700,-0.109150,-0.021597,-0.066205,2.000000
1.999700,1.244600,-0.059521,-0.000410,-0.048677,1.000000
-2.980300,-1.789400,-0.119210,-0.018567,0.026050,3.000000
-2.980400,-1.790800,-0.244740,0.043508,-0.031083,3.000000
-2.980700,-1.790000,-0.112200,-0.008406,0.020017,3.000000
-2.980400,-1.790400,-0.206210,0.111980,0.051172,3.000000
-2.980400,-1.790800,-0.097645,0.058018,-0.092701,2.000000
-2.980700,-1.790100,0.036261,0.011906,0.050908,1.000000
2.013300,-0.755340,-0.057159,0.007761,0.039976,3.000000
2.013000,-0.755950,0.030697,-0.003730,0.080100,2.000000
2.013300,-0.754840,0.138770,0.066928,0.017837,1.000000
2.013100,-0.755900,0.057013,0.101270,-0.017426,0.000000
2.019800,-1.754600,0.066380,-0.102430,-0.035972,3.000000
2.019800,-1.756000,-0.153980,-0.045793,-0.105480,3.000000
2.019900,-1.755800,0.050188,0.113880,-0.052469,2.000000
2.019700,-1.754000,0.154840,-0.144880,-0.099349,2.000000
2.019700,-1.754800,-0.005188,-0.114170,-0.063442,1.000000
1.999900,1.244800,0.068944,0.132410,-0.022933,3.000000
1.999200,1.244500,-0.077711,0.072797,-0.059024,1.000000
1.999300,1.243700,0.070766,0.250780,0.184400,1.000000
1.999300,1.244300,0.047452,0.134950,0.010852,1.000000
2.019800,-1.756700,-0.072397,0.077902,0.020209,3.000000
2.019400,-1.756700,-0.192750,0.093857,-0.068400,3.000000
2.019500,-1.755800,-0.296580,0.024702,-0.046879,3.000000
2.019800,-1.756400,-0.024691,0.122180,-0.052002,3.000000
2.019600,-1.756200,-0.187980,0.069095,-0.022790,3.000000
2.019900,-1.755800,-0.142080,0.083910,-0.081526,1.000000
2.019600,-1.756500,0.037756,0.177670,0.026877,1.000000
-3.000700,1.209600,-0.077348,0.070455,-0.017803,3.000000
